0,1,2,3,4,5,6,7,8,9,10,11,12,13
"{'key': 'rank', 'value': '784'}","{'key': 'revenues', 'value': '2692'}","{'key': 'revChange', 'value': '2.2'}","{'key': 'profits', 'value': '108'}","{'key': 'prftChange', 'value': '138.2'}","{'key': 'assets', 'value': '1685'}","{'key': 'totSHEqty', 'value': '1222'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '4'}","{'key': 'prftPctAsts', 'value': '6.4'}","{'key': 'prftPctSHEqty', 'value': '8.9'}","{'key': 'industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Medical Mutual of Ohio'}"
"{'key': 'rank', 'value': '783'}","{'key': 'revenues', 'value': '2692'}","{'key': 'revChange', 'value': '1'}","{'key': 'profits', 'value': '377'}","{'key': 'prftChange', 'value': '-10'}","{'key': 'assets', 'value': '3096'}","{'key': 'totSHEqty', 'value': '1857'}","{'key': 'mktVal', 'value': '7831'}","{'key': 'prftPctSls', 'value': '14'}","{'key': 'prftPctAsts', 'value': '12.2'}","{'key': 'prftPctSHEqty', 'value': '20.3'}","{'key': 'industry', 'value': 'Computer Software'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Teradata Corporation'}"
"{'key': 'rank', 'value': '781'}","{'key': 'revenues', 'value': '2704'}","{'key': 'revChange', 'value': '3.1'}","{'key': 'profits', 'value': '491'}","{'key': 'prftChange', 'value': '6.7'}","{'key': 'assets', 'value': '3805'}","{'key': 'totSHEqty', 'value': '2895'}","{'key': 'mktVal', 'value': '11154'}","{'key': 'prftPctSls', 'value': '18.2'}","{'key': 'prftPctAsts', 'value': '12.9'}","{'key': 'prftPctSHEqty', 'value': '17'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sigma-Aldrich Corporation'}"
"{'key': 'rank', 'value': '782'}","{'key': 'revenues', 'value': '2693'}","{'key': 'revChange', 'value': '-0.3'}","{'key': 'profits', 'value': '72'}","{'key': 'prftChange', 'value': '-13.1'}","{'key': 'assets', 'value': '1148'}","{'key': 'totSHEqty', 'value': '834'}","{'key': 'mktVal', 'value': '1324'}","{'key': 'prftPctSls', 'value': '2.7'}","{'key': 'prftPctAsts', 'value': '6.2'}","{'key': 'prftPctSHEqty', 'value': '8.6'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Weis Markets, Inc.'}"
"{'key': 'rank', 'value': '779'}","{'key': 'revenues', 'value': '2720'}","{'key': 'revChange', 'value': '-0.5'}","{'key': 'profits', 'value': '94'}","{'key': 'prftChange', 'value': '-28.3'}","{'key': 'assets', 'value': '2917'}","{'key': 'totSHEqty', 'value': '673'}","{'key': 'mktVal', 'value': '2911'}","{'key': 'prftPctSls', 'value': '3.5'}","{'key': 'prftPctAsts', 'value': '3.2'}","{'key': 'prftPctSHEqty', 'value': '14'}","{'key': 'industry', 'value': 'Building Materials, Glass'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Armstrong World Industries, Inc.'}"
"{'key': 'rank', 'value': '780'}","{'key': 'revenues', 'value': '2716'}","{'key': 'revChange', 'value': '-0.3'}","{'key': 'profits', 'value': '188'}","{'key': 'prftChange', 'value': '-37.2'}","{'key': 'assets', 'value': '4687'}","{'key': 'totSHEqty', 'value': '2756'}","{'key': 'mktVal', 'value': '4569'}","{'key': 'prftPctSls', 'value': '6.9'}","{'key': 'prftPctAsts', 'value': '4'}","{'key': 'prftPctSHEqty', 'value': '6.8'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Patterson-UTI Energy, Inc.'}"
"{'key': 'rank', 'value': '778'}","{'key': 'revenues', 'value': '2721'}","{'key': 'revChange', 'value': '9.8'}","{'key': 'profits', 'value': '653'}","{'key': 'prftChange', 'value': '116.3'}","{'key': 'assets', 'value': '2393'}","{'key': 'totSHEqty', 'value': '1153'}","{'key': 'mktVal', 'value': '6473'}","{'key': 'prftPctSls', 'value': '24'}","{'key': 'prftPctAsts', 'value': '27.3'}","{'key': 'prftPctSHEqty', 'value': '56.7'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'WABCO Holdings Inc.'}"
"{'key': 'rank', 'value': '777'}","{'key': 'revenues', 'value': '2727'}","{'key': 'revChange', 'value': '7.7'}","{'key': 'profits', 'value': '320'}","{'key': 'prftChange', 'value': '35.6'}","{'key': 'assets', 'value': '13197'}","{'key': 'totSHEqty', 'value': '4088'}","{'key': 'mktVal', 'value': ''}","{'key': 'prftPctSls', 'value': '11.7'}","{'key': 'prftPctAsts', 'value': '2.4'}","{'key': 'prftPctSHEqty', 'value': '7.8'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Mutual)'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sentry Insurance Group'}"
"{'key': 'rank', 'value': '776'}","{'key': 'revenues', 'value': '2761'}","{'key': 'revChange', 'value': '-14.2'}","{'key': 'profits', 'value': '-1185'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '8429'}","{'key': 'totSHEqty', 'value': '4109'}","{'key': 'mktVal', 'value': '3637'}","{'key': 'prftPctSls', 'value': '-42.9'}","{'key': 'prftPctAsts', 'value': '-14.1'}","{'key': 'prftPctSHEqty', 'value': '-28.8'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqState', 'value': 'OK'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'WPX Energy, Inc.'}"
"{'key': 'rank', 'value': '775'}","{'key': 'revenues', 'value': '2762'}","{'key': 'revChange', 'value': '-8.4'}","{'key': 'profits', 'value': '-177'}","{'key': 'prftChange', 'value': '-275.2'}","{'key': 'assets', 'value': '2704'}","{'key': 'totSHEqty', 'value': '998'}","{'key': 'mktVal', 'value': '2440'}","{'key': 'prftPctSls', 'value': '-6.4'}","{'key': 'prftPctAsts', 'value': '-6.5'}","{'key': 'prftPctSHEqty', 'value': '-17.7'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Chemtura Corporation'}"
"{'key': 'rank', 'value': '774'}","{'key': 'revenues', 'value': '2764'}","{'key': 'revChange', 'value': '48.2'}","{'key': 'profits', 'value': '291'}","{'key': 'prftChange', 'value': '63.4'}","{'key': 'assets', 'value': '11257'}","{'key': 'totSHEqty', 'value': '1450'}","{'key': 'mktVal', 'value': '2814'}","{'key': 'prftPctSls', 'value': '10.5'}","{'key': 'prftPctAsts', 'value': '2.6'}","{'key': 'prftPctSHEqty', 'value': '20.1'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AmTrust Financial Services, Inc.'}"
"{'key': 'rank', 'value': '773'}","{'key': 'revenues', 'value': '2771'}","{'key': 'revChange', 'value': '7.9'}","{'key': 'profits', 'value': '24'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '8259'}","{'key': 'totSHEqty', 'value': '3938'}","{'key': 'mktVal', 'value': '8676'}","{'key': 'prftPctSls', 'value': '0.9'}","{'key': 'prftPctAsts', 'value': '0.3'}","{'key': 'prftPctSHEqty', 'value': '0.6'}","{'key': 'industry', 'value': 'Building Materials, Glass'}","{'key': 'hqState', 'value': 'AL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Vulcan Materials Company'}"
"{'key': 'rank', 'value': '772'}","{'key': 'revenues', 'value': '2771'}","{'key': 'revChange', 'value': '4.7'}","{'key': 'profits', 'value': '675'}","{'key': 'prftChange', 'value': '15.2'}","{'key': 'assets', 'value': '21836'}","{'key': 'totSHEqty', 'value': '4676'}","{'key': 'mktVal', 'value': '18723'}","{'key': 'prftPctSls', 'value': '24.4'}","{'key': 'prftPctAsts', 'value': '3.1'}","{'key': 'prftPctSHEqty', 'value': '14.4'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'TD Ameritrade Holding Corporation'}"
"{'key': 'rank', 'value': '771'}","{'key': 'revenues', 'value': '2783'}","{'key': 'revChange', 'value': '-3.9'}","{'key': 'profits', 'value': '151'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '3257'}","{'key': 'totSHEqty', 'value': '1454'}","{'key': 'mktVal', 'value': '4140'}","{'key': 'prftPctSls', 'value': '5.4'}","{'key': 'prftPctAsts', 'value': '4.6'}","{'key': 'prftPctSHEqty', 'value': '10.4'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ON Semiconductor Corporation'}"
"{'key': 'rank', 'value': '770'}","{'key': 'revenues', 'value': '2796'}","{'key': 'revChange', 'value': '5.3'}","{'key': 'profits', 'value': '388'}","{'key': 'prftChange', 'value': '-12.9'}","{'key': 'assets', 'value': '7638'}","{'key': 'totSHEqty', 'value': '2860'}","{'key': 'mktVal', 'value': '16149'}","{'key': 'prftPctSls', 'value': '13.9'}","{'key': 'prftPctAsts', 'value': '5.1'}","{'key': 'prftPctSHEqty', 'value': '13.6'}","{'key': 'industry', 'value': 'Beverages'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Constellation Brands, Inc.'}"
"{'key': 'rank', 'value': '769'}","{'key': 'revenues', 'value': '2799'}","{'key': 'revChange', 'value': '-3.9'}","{'key': 'profits', 'value': '476'}","{'key': 'prftChange', 'value': '-22.9'}","{'key': 'assets', 'value': '20097'}","{'key': 'totSHEqty', 'value': '6765'}","{'key': 'mktVal', 'value': '18458'}","{'key': 'prftPctSls', 'value': '17'}","{'key': 'prftPctAsts', 'value': '2.4'}","{'key': 'prftPctSHEqty', 'value': '7'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Vornado Realty Trust'}"
"{'key': 'rank', 'value': '768'}","{'key': 'revenues', 'value': '2817'}","{'key': 'revChange', 'value': '-1.3'}","{'key': 'profits', 'value': '161'}","{'key': 'prftChange', 'value': '51.3'}","{'key': 'assets', 'value': '1937'}","{'key': 'totSHEqty', 'value': '711'}","{'key': 'mktVal', 'value': '3802'}","{'key': 'prftPctSls', 'value': '5.7'}","{'key': 'prftPctAsts', 'value': '8.3'}","{'key': 'prftPctSHEqty', 'value': '22.7'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Scotts Miracle-Gro Company'}"
"{'key': 'rank', 'value': '766'}","{'key': 'revenues', 'value': '2824'}","{'key': 'revChange', 'value': '-6.7'}","{'key': 'profits', 'value': '-685'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '6572'}","{'key': 'totSHEqty', 'value': '526'}","{'key': 'mktVal', 'value': '10419'}","{'key': 'prftPctSls', 'value': '-24.3'}","{'key': 'prftPctAsts', 'value': '-10.4'}","{'key': 'prftPctSHEqty', 'value': '-130.3'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Endo International plc'}"
"{'key': 'rank', 'value': '767'}","{'key': 'revenues', 'value': '2821'}","{'key': 'revChange', 'value': '1.4'}","{'key': 'profits', 'value': '112'}","{'key': 'prftChange', 'value': '-4.1'}","{'key': 'assets', 'value': '4315'}","{'key': 'totSHEqty', 'value': '1823'}","{'key': 'mktVal', 'value': '2478'}","{'key': 'prftPctSls', 'value': '4'}","{'key': 'prftPctAsts', 'value': '2.6'}","{'key': 'prftPctSHEqty', 'value': '6.2'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mercury General Corporation'}"
"{'key': 'rank', 'value': '765'}","{'key': 'revenues', 'value': '2826'}","{'key': 'revChange', 'value': '12.3'}","{'key': 'profits', 'value': '454'}","{'key': 'prftChange', 'value': '25'}","{'key': 'assets', 'value': '19732'}","{'key': 'totSHEqty', 'value': '8824'}","{'key': 'mktVal', 'value': '17824'}","{'key': 'prftPctSls', 'value': '16'}","{'key': 'prftPctAsts', 'value': '2.3'}","{'key': 'prftPctSHEqty', 'value': '5.1'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ventas, Inc.'}"
"{'key': 'rank', 'value': '764'}","{'key': 'revenues', 'value': '2828'}","{'key': 'revChange', 'value': '30.1'}","{'key': 'profits', 'value': '366'}","{'key': 'prftChange', 'value': '-11.6'}","{'key': 'assets', 'value': '8834'}","{'key': 'totSHEqty', 'value': '3829'}","{'key': 'mktVal', 'value': '8254'}","{'key': 'prftPctSls', 'value': '12.9'}","{'key': 'prftPctAsts', 'value': '4.1'}","{'key': 'prftPctSHEqty', 'value': '9.6'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Whiting Petroleum Corporation'}"
"{'key': 'rank', 'value': '762'}","{'key': 'revenues', 'value': '2843'}","{'key': 'revChange', 'value': '-10.4'}","{'key': 'profits', 'value': '543'}","{'key': 'prftChange', 'value': '-28.2'}","{'key': 'assets', 'value': '5287'}","{'key': 'totSHEqty', 'value': '3482'}","{'key': 'mktVal', 'value': '11517'}","{'key': 'prftPctSls', 'value': '19.1'}","{'key': 'prftPctAsts', 'value': '10.3'}","{'key': 'prftPctSHEqty', 'value': '15.6'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'KLA-Tencor Corporation'}"
"{'key': 'rank', 'value': '763'}","{'key': 'revenues', 'value': '2834'}","{'key': 'revChange', 'value': '-4.9'}","{'key': 'profits', 'value': '-4'}","{'key': 'prftChange', 'value': ''}","{'key': 'assets', 'value': '1577'}","{'key': 'totSHEqty', 'value': '128'}","{'key': 'mktVal', 'value': '224.8'}","{'key': 'prftPctSls', 'value': '-0.1'}","{'key': 'prftPctAsts', 'value': '-0.2'}","{'key': 'prftPctSHEqty', 'value': '-2.8'}","{'key': 'industry', 'value': 'General Merchandisers'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Bon-Ton Stores, Inc.'}"
"{'key': 'rank', 'value': '761'}","{'key': 'revenues', 'value': '2846'}","{'key': 'revChange', 'value': '0.9'}","{'key': 'profits', 'value': '163'}","{'key': 'prftChange', 'value': '8'}","{'key': 'assets', 'value': '1453'}","{'key': 'totSHEqty', 'value': '149'}","{'key': 'mktVal', 'value': '3521'}","{'key': 'prftPctSls', 'value': '5.7'}","{'key': 'prftPctAsts', 'value': '11.2'}","{'key': 'prftPctSHEqty', 'value': '109.4'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Brinker International, Inc.'}"
"{'key': 'rank', 'value': '760'}","{'key': 'revenues', 'value': '2849'}","{'key': 'revChange', 'value': '4.6'}","{'key': 'profits', 'value': '591'}","{'key': 'prftChange', 'value': '15.2'}","{'key': 'assets', 'value': '3626'}","{'key': 'totSHEqty', 'value': '1628'}","{'key': 'mktVal', 'value': '19129'}","{'key': 'prftPctSls', 'value': '20.7'}","{'key': 'prftPctAsts', 'value': '16.3'}","{'key': 'prftPctSHEqty', 'value': '36.3'}","{'key': 'industry', 'value': 'Beverages'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Brown-Forman Corporation'}"
"{'key': 'rank', 'value': '759'}","{'key': 'revenues', 'value': '2851'}","{'key': 'revChange', 'value': '-8.3'}","{'key': 'profits', 'value': '198'}","{'key': 'prftChange', 'value': '-7.1'}","{'key': 'assets', 'value': '7448'}","{'key': 'totSHEqty', 'value': '2334'}","{'key': 'mktVal', 'value': '3739'}","{'key': 'prftPctSls', 'value': '6.9'}","{'key': 'prftPctAsts', 'value': '2.7'}","{'key': 'prftPctSHEqty', 'value': '8.5'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'TECO Energy, Inc.'}"
"{'key': 'rank', 'value': '758'}","{'key': 'revenues', 'value': '2853'}","{'key': 'revChange', 'value': ''}","{'key': 'profits', 'value': '294'}","{'key': 'prftChange', 'value': '14.1'}","{'key': 'assets', 'value': '2152'}","{'key': 'totSHEqty', 'value': '1527'}","{'key': 'mktVal', 'value': '5810'}","{'key': 'prftPctSls', 'value': '10.3'}","{'key': 'prftPctAsts', 'value': '13.7'}","{'key': 'prftPctSHEqty', 'value': '19.2'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lincoln Electric Holdings, Inc.'}"
"{'key': 'rank', 'value': '757'}","{'key': 'revenues', 'value': '2858'}","{'key': 'revChange', 'value': '-4.5'}","{'key': 'profits', 'value': '-182'}","{'key': 'prftChange', 'value': '-331.5'}","{'key': 'assets', 'value': '2184'}","{'key': 'totSHEqty', 'value': '597'}","{'key': 'mktVal', 'value': '2564'}","{'key': 'prftPctSls', 'value': '-6.4'}","{'key': 'prftPctAsts', 'value': '-8.3'}","{'key': 'prftPctSHEqty', 'value': '-30.4'}","{'key': 'industry', 'value': 'Computers, Office Equipment'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Diebold, Incorporated'}"
"{'key': 'rank', 'value': '756'}","{'key': 'revenues', 'value': '2859'}","{'key': 'revChange', 'value': '-5.6'}","{'key': 'profits', 'value': '639'}","{'key': 'prftChange', 'value': '-0.4'}","{'key': 'assets', 'value': '59476'}","{'key': 'totSHEqty', 'value': '6099'}","{'key': 'mktVal', 'value': '8384'}","{'key': 'prftPctSls', 'value': '22.3'}","{'key': 'prftPctAsts', 'value': '1.1'}","{'key': 'prftPctSHEqty', 'value': '10.5'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Huntington Bancshares Incorporated'}"
"{'key': 'rank', 'value': '755'}","{'key': 'revenues', 'value': '2860'}","{'key': 'revChange', 'value': '-1.3'}","{'key': 'profits', 'value': '229'}","{'key': 'prftChange', 'value': '65'}","{'key': 'assets', 'value': '21393'}","{'key': 'totSHEqty', 'value': '2153'}","{'key': 'mktVal', 'value': '2920'}","{'key': 'prftPctSls', 'value': '8'}","{'key': 'prftPctAsts', 'value': '1.1'}","{'key': 'prftPctSHEqty', 'value': '10.6'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqState', 'value': 'OR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'StanCorp Financial Group, Inc.'}"
